,Unnamed:0,long,lat,Administrativedistrict,Yearofconstruction,Typeofbuilding,Floors,Surfacearea[m^2],modernizationstatus,Numberofbuildings,averageheatdemand[kWh/m^2],maxheatdemand[kWh/m^2],weatherfilenames,Heatcapacity,Klimazone,zipcode
9966,14267,7.8514,51.0289,Olpe,2009,RH,2,135.42,tabula_standard,365,32.63836995,114.8378784,TRY2015_515365069172_Jahr_City_Bottrop,50.6,3,57368
9967,14268,7.8514,51.0289,Olpe,2009,RH,2,135.42,tabula_retrofit,19,27.12587757,97.602632,TRY2015_515365069172_Jahr_City_Bottrop,22.77,3,57368
9968,14269,7.8514,51.0289,Olpe,2015,RH,2,141.6,tabula_standard,33,31.83979416,94.07492593,TRY2015_515365069172_Jahr_City_Bottrop,50.6,3,57368
9969,14270,7.8514,51.0289,Olpe,2015,RH,2,141.6,tabula_retrofit,2,28.2210171,83.83304257,TRY2015_515365069172_Jahr_City_Bottrop,22.77,3,57368
9970,14271,7.8514,51.0289,Olpe,1918,MFH,4,360.89,tabula_standard,249,83.26217788,264.2647065,TRY2015_515365069172_Jahr_City_Bottrop,119.6,3,57368
9971,14272,7.8514,51.0289,Olpe,1918,MFH,4,360.89,tabula_retrofit,134,31.10216231,96.99832385,TRY2015_515365069172_Jahr_City_Bottrop,53.82,3,57368
9972,14273,7.8514,51.0289,Olpe,1948,MFH,4,332.47,tabula_standard,190,106.1448286,345.8001257,TRY2015_515365069172_Jahr_City_Bottrop,119.6,3,57368
9973,14274,7.8514,51.0289,Olpe,1948,MFH,4,332.47,tabula_retrofit,102,31.92876332,103.0658717,TRY2015_515365069172_Jahr_City_Bottrop,53.82,3,57368
9974,14275,7.8514,51.0289,Olpe,1957,MFH,4,351.12,tabula_standard,348,96.59679476,281.162799,TRY2015_515365069172_Jahr_City_Bottrop,119.6,3,57368
9975,14276,7.8514,51.0289,Olpe,1957,MFH,4,351.12,tabula_retrofit,187,31.67030501,93.12797087,TRY2015_515365069172_Jahr_City_Bottrop,53.82,3,57368
9976,14277,7.8514,51.0289,Olpe,1968,MFH,4,383.96,tabula_standard,425,69.06478799,209.0741501,TRY2015_515365069172_Jahr_City_Bottrop,110.4,3,57368
9977,14278,7.8514,51.0289,Olpe,1968,MFH,4,383.96,tabula_retrofit,229,26.72042147,81.45149179,TRY2015_515365069172_Jahr_City_Bottrop,49.68,3,57368
9978,14279,7.8514,51.0289,Olpe,1978,MFH,4,401.43,tabula_standard,386,69.33446746,215.024904,TRY2015_515365069172_Jahr_City_Bottrop,59.8,3,57368
9979,14280,7.8514,51.0289,Olpe,1978,MFH,4,401.43,tabula_retrofit,208,28.23641344,88.31902207,TRY2015_515365069172_Jahr_City_Bottrop,26.91,3,57368
9980,14281,7.8514,51.0289,Olpe,1983,MFH,4,438.36,tabula_standard,215,56.867524,171.956429,TRY2015_515365069172_Jahr_City_Bottrop,59.8,3,57368
9981,14282,7.8514,51.0289,Olpe,1983,MFH,4,438.36,tabula_retrofit,11,26.90508148,80.15612681,TRY2015_515365069172_Jahr_City_Bottrop,26.91,3,57368
9982,14283,7.8514,51.0289,Olpe,1994,MFH,4,430.42,tabula_standard,418,59.03952983,194.0837971,TRY2015_515365069172_Jahr_City_Bottrop,55.2,3,57368
9983,14284,7.8514,51.0289,Olpe,1994,MFH,4,430.42,tabula_retrofit,22,27.35623712,91.88602731,TRY2015_515365069172_Jahr_City_Bottrop,24.84,3,57368
9984,14285,7.8514,51.0289,Olpe,2001,MFH,4,426.23,tabula_standard,416,39.44570593,125.2748357,TRY2015_515365069172_Jahr_City_Bottrop,41.4,3,57368
9985,14286,7.8514,51.0289,Olpe,2001,MFH,4,426.23,tabula_retrofit,22,25.10788116,82.54027469,TRY2015_515365069172_Jahr_City_Bottrop,18.63,3,57368
9986,14287,7.8514,51.0289,Olpe,2009,MFH,4,458.82,tabula_standard,213,28.78583006,83.6177919,TRY2015_515365069172_Jahr_City_Bottrop,41.4,3,57368
9987,14288,7.8514,51.0289,Olpe,2009,MFH,4,458.82,tabula_retrofit,11,24.0012642,69.93213622,TRY2015_515365069172_Jahr_City_Bottrop,18.63,3,57368
9988,14289,7.8514,51.0289,Olpe,2015,MFH,4,491.41,tabula_standard,14,28.64688781,92.99727884,TRY2015_515365069172_Jahr_City_Bottrop,41.4,3,57368
9989,14290,7.8514,51.0289,Olpe,2015,MFH,4,491.41,tabula_retrofit,1,19.54050714,63.96664466,TRY2015_515365069172_Jahr_City_Bottrop,18.63,3,57368
9990,14291,7.8514,51.0289,Olpe,1918,GMH,6,1348.12,tabula_standard,2,83.34819679,264.2647011,TRY2015_515365069172_Jahr_City_Bottrop,119.6,3,57368
9991,14292,7.8514,51.0289,Olpe,1918,GMH,6,1348.12,tabula_retrofit,1,31.07489269,96.99832971,TRY2015_515365069172_Jahr_City_Bottrop,53.82,3,57368
9992,14293,7.8514,51.0289,Olpe,1957,GMH,6,982.66,tabula_standard,4,96.71658284,281.1627951,TRY2015_515365069172_Jahr_City_Bottrop,119.6,3,57368
9993,14294,7.8514,51.0289,Olpe,1957,GMH,6,982.66,tabula_retrofit,2,31.65490463,93.12796809,TRY2015_515365069172_Jahr_City_Bottrop,53.82,3,57368
9994,14295,7.8514,51.0289,Olpe,1968,GMH,6,1385.29,tabula_standard,5,69.09615928,209.0741629,TRY2015_515365069172_Jahr_City_Bottrop,110.4,3,57368
9995,14296,7.8514,51.0289,Olpe,1968,GMH,6,1385.29,tabula_retrofit,2,26.70129445,81.45149116,TRY2015_515365069172_Jahr_City_Bottrop,49.68,3,57368
9996,14297,7.8514,51.0289,Olpe,1978,GMH,6,1730.54,tabula_standard,4,69.36752707,215.0248912,TRY2015_515365069172_Jahr_City_Bottrop,59.8,3,57368
9997,14298,7.8514,51.0289,Olpe,1978,GMH,6,1730.54,tabula_retrofit,2,28.20924355,88.31902286,TRY2015_515365069172_Jahr_City_Bottrop,26.91,3,57368
9998,14299,7.8514,51.0289,Olpe,1983,GMH,6,1460.0,tabula_standard,5,56.84808738,171.9564298,TRY2015_515365069172_Jahr_City_Bottrop,59.8,3,57368
9999,14300,7.8514,51.0289,Olpe,1994,GMH,6,1212.54,tabula_standard,10,59.00855797,194.0837959,TRY2015_515365069172_Jahr_City_Bottrop,55.2,3,57368
10000,14301,7.8514,51.0289,Olpe,1994,GMH,6,1212.54,tabula_retrofit,1,27.31061561,91.88602626,TRY2015_515365069172_Jahr_City_Bottrop,24.84,3,57368
10001,14302,7.8514,51.0289,Olpe,2001,GMH,6,825.24,tabula_standard,12,39.41272485,125.2748338,TRY2015_515365069172_Jahr_City_Bottrop,41.4,3,57368
10002,14303,7.8514,51.0289,Olpe,2001,GMH,6,825.24,tabula_retrofit,1,25.08290498,82.54027419,TRY2015_515365069172_Jahr_City_Bottrop,18.63,3,57368
10003,14304,7.8514,51.0289,Olpe,2009,GMH,6,1368.42,tabula_standard,3,28.759848,83.61779539,TRY2015_515365069172_Jahr_City_Bottrop,41.4,3,57368
10004,14305,7.8514,51.0289,Olpe,2015,GMH,6,1451.56,tabula_standard,2,28.60431802,92.99727345,TRY2015_515365069172_Jahr_City_Bottrop,41.4,3,57368
10005,14376,7.475,51.3594,Hagen,1918,EFH,2,139.66,tabula_standard,553,142.8183243,451.6439102,TRY2015_515365069172_Jahr_City_Bottrop,172.8,2,24576
10006,14377,7.475,51.3594,Hagen,1918,EFH,2,139.66,tabula_retrofit,298,41.94965009,126.4124497,TRY2015_515365069172_Jahr_City_Bottrop,77.76,2,24576
10007,14378,7.475,51.3594,Hagen,1948,EFH,2,132.63,tabula_standard,861,113.4805625,368.3820505,TRY2015_515365069172_Jahr_City_Bottrop,172.8,2,24576
